id,min,max,mean
3585,-10,0,-5.0
3586,-10,0,-5.0
3587,-20,0,-10.0
3588,-10,0,-5.0
3589,-40,0,-20.0
3591,-20,20,0.0
3592,0,10,5.0
3593,0,20,10.0
3594,-10,10,0.0
3595,-10,0,-5.0
3596,-10,0,-5.0
3597,570,590,580.0
3599,-20,30,5.0
3605,-40,0,-20.0
3611,0,20,10.0
3612,-10,0,-5.0
3613,-20,0,-10.0
3614,-10,0,-5.0
3615,-20,10,-5.0
3616,0,40,20.0
3617,0,30,15.0
3618,-10,10,0.0
3619,-30,30,0.0
3620,-30,0,-15.0
3621,-30,0,-15.0
3622,-30,0,-15.0
3624,-10,10,0.0
3625,-10,0,-5.0
3626,-10,0,-5.0
3627,-10,0,-5.0
3628,-20,0,-10.0
3633,0,40,20.0
3638,430,530,480.0
3639,430,540,485.0
3640,430,540,485.0
3641,430,520,475.0
3645,430,610,520.0
3646,540,620,580.0
3647,540,650,595.0
3648,540,570,555.0
3649,540,630,585.0
3650,430,500,465.0
3651,-20,10,-5.0
3657,-30,10,-10.0
3663,-10,10,0.0
3668,-10,30,10.0
3669,0,20,10.0
3670,-10,30,10.0
3672,-10,20,5.0
3674,-10,70,30.0
3694,-20,10,-5.0
3696,-30,10,-10.0
3697,-10,40,15.0
3698,-10,40,15.0
3700,20,40,30.0
3701,-20,0,-10.0
3702,-10,10,0.0
3704,-10,0,-5.0
3705,-60,10,-28.571428571428573
3707,-10,10,0.0
3708,-40,0,-20.0
3709,-40,-10,-25.0
3711,-10,0,-5.0
3712,-50,20,-15.0
3713,-50,20,-15.0
3714,-20,10,-5.0
3715,-20,10,-5.0
3716,-20,0,-10.0
3717,-20,0,-10.0
3718,-20,50,15.0
3720,-20,40,10.0
3721,-20,20,0.0
3722,-20,20,0.0
3723,-20,10,-5.0
3724,-20,20,0.0
3725,-50,10,-20.0
3726,-20,10,-5.0
3727,-20,10,-5.0
3728,-20,0,-10.0
3729,-20,-10,-15.0
3730,-20,0,-10.0
3731,-20,0,-10.0
3733,-20,0,-10.0
3734,-20,0,-10.0
3735,-20,0,-10.0
3736,-20,0,-10.0
3737,-50,10,-20.0
3738,-50,30,-10.0
3739,0,40,20.0
3741,-10,0,-5.0
3742,-20,20,0.0
3743,-10,10,0.0
3744,-30,30,0.0
3745,-10,10,0.0
3747,-10,0,-5.0
3750,-20,10,-5.0
3751,-30,40,5.0
3753,-30,0,-15.0
3754,-30,0,-15.0
3755,-20,0,-10.0
3756,-10,0,-5.0
3757,-10,0,-5.0
3758,-10,10,0.0
3759,10,60,35.0
3761,10,40,25.0
3762,-30,10,-10.0
3763,-10,20,5.0
3764,-10,30,10.0
3765,-20,0,-10.0
3780,0,50,25.0
3781,60,110,85.0
3786,0,30,15.0
3787,-30,0,-15.0
3788,-20,0,-10.0
3790,0,30,15.0
3791,-10,0,-5.0
3793,-30,0,-15.0
3794,-30,20,-5.0
3796,-30,10,-10.0
3797,-30,0,-15.0
3798,-10,0,-5.0
3799,10,40,25.0
3800,-10,50,20.0
3801,0,10,5.0
3802,-10,30,10.0
3803,-10,10,0.0
3804,20,40,30.0
3805,0,40,20.0
3806,-10,10,0.0
3807,-40,20,-10.0
3809,-10,30,10.0
3810,-20,20,0.0
3812,-10,100,45.0
3813,20,40,30.0
3814,20,40,30.0
3815,40,40,40.0
3816,-20,10,-5.0
3818,-40,10,-15.0
3819,-20,0,-10.0
3820,-20,10,-5.0
3821,-20,0,-10.0
3834,-10,100,45.0
3837,-20,0,-10.0
3838,-20,20,0.0
3841,-10,0,-5.0
3842,-10,0,-5.0
3843,-40,0,-20.0
3844,-20,20,0.0
3845,-20,10,-5.0
3846,-20,20,0.0
3848,-20,10,-5.0
3849,-20,10,-5.0
3850,-20,20,0.0
3851,-20,30,5.0
3852,-20,10,-5.0
3853,-40,0,-20.0
3854,-40,0,-20.0
3855,-10,0,-5.0
3856,-10,0,-5.0
3857,0,50,25.0
3858,-10,40,15.0
3859,-10,20,5.0
3860,-10,10,0.0
3861,-30,10,-10.0
3862,-30,10,-10.0
3863,40,60,50.0
3864,-20,10,-5.0
3865,0,30,15.0
3866,-10,30,10.0
3867,-10,10,0.0
3868,-30,0,-15.0
3869,-30,0,-15.0
3870,-10,20,5.0
3871,-10,10,0.0
3872,0,0,0.0
3873,-10,10,0.0
3874,-10,10,0.0
3875,-40,10,-15.0
3876,-20,0,-10.0
3877,-40,20,-10.0
3878,0,30,15.0
3880,-10,0,-5.0
3881,-20,0,-10.0
3884,-10,30,10.0
3885,-10,0,-5.0
3887,-20,0,-10.0
3888,-10,10,0.0
3889,-20,0,-10.0
3890,-20,0,-10.0
3891,-20,10,-5.0
3892,-20,0,-10.0
3893,-30,10,-10.0
3894,-30,10,-10.0
3895,-30,10,-10.0
3896,-10,10,0.0
3897,-10,10,0.0
3898,-20,0,-10.0
3899,-20,0,-10.0
3900,-10,0,-5.0
3901,-10,0,-5.0
3902,-10,0,-5.0
3903,-20,0,-10.0
3904,-20,-10,-15.0
3905,-20,0,-10.0
3906,-20,0,-10.0
3907,-10,-10,-10.0
3908,-20,0,-10.0
3909,-10,0,-5.0
3910,-10,0,-5.0
3911,-20,0,-10.0
3912,0,60,30.0
3913,0,30,15.0
3914,30,60,45.0
3915,10,80,45.0
3916,10,60,35.0
3917,10,40,25.0
3918,10,60,35.0
3919,0,50,25.0
3920,0,10,5.0
3921,-10,10,0.0
3923,-10,0,-5.0
3924,-10,10,0.0
3925,-10,0,-5.0
3930,0,30,15.0
3931,-20,30,5.0
3932,-10,10,0.0
3933,-30,20,-5.0
3934,-20,30,5.0
3935,0,10,5.0
3936,-10,10,0.0
3937,-40,10,-15.0
3939,0,10,5.0
3940,0,10,5.0
3941,10,40,25.0
3942,-10,10,0.0
3943,-20,0,-10.0
3947,-10,0,-5.0
3948,0,30,15.0
3949,20,50,35.0
3950,-10,0,-5.0
3951,-10,40,15.0
3952,10,60,35.0
3953,50,60,55.0
3954,20,40,30.0
3955,-10,0,-5.0
3956,-40,20,-10.0
3957,-40,20,-10.0
3958,-40,20,-10.0
3959,-40,20,-10.0
3960,-40,20,-10.0
3962,-10,10,0.0
3963,-10,10,0.0
3964,-10,20,5.0
3965,-10,20,5.0
3966,-10,10,0.0
3969,-40,0,-20.0
3970,-20,0,-10.0
3972,-40,10,-15.0
3973,-40,10,-15.0
3974,0,0,0
3975,-10,10,0.0
3976,-40,10,-15.0
3977,-40,20,-10.0
3978,-40,0,-20.0
3979,0,0,0
3980,0,0,0
3981,0,0,0
3982,0,0,0
3983,-10,10,0.0
3984,-40,10,-15.0
3985,-10,10,0.0
3986,-10,10,0.0
3987,0,0,0
3990,-40,0,-20.0
3991,-40,0,-20.0
3992,-10,20,5.0
3993,-10,0,-5.0
3994,-10,10,0.0
3995,-10,10,0.0
3996,-40,0,-20.0
3997,-40,10,-15.0
3998,-10,10,0.0
3999,-10,10,0.0
4000,-40,0,-20.0
4001,-40,0,-20.0
4002,-40,0,-20.0
4004,-40,0,-20.0
4005,-40,0,-20.0
4006,-40,0,-20.0
4007,-10,20,5.0
4008,-40,0,-20.0
4009,40,40,40.0
4010,-10,0,-5.0
4011,-10,10,0.0
4012,-10,20,5.0
4013,-20,0,-10.0
4014,-20,30,5.0
4015,-20,30,5.0
4019,-10,30,10.0
4023,-10,30,10.0
4024,-30,0,-15.0
4026,-10,20,5.0
4027,-10,10,0.0
4028,10,30,20.0
4029,-10,0,-5.0
4030,-40,0,-20.0
4031,-30,0,-15.0
4032,-10,10,0.0
4033,-10,10,0.0
4034,-10,30,10.0
4035,0,20,10.0
4036,10,60,35.0
4037,-30,10,-10.0
4038,-10,10,0.0
4039,-10,10,0.0
4041,-10,20,5.0
4045,-10,30,10.0
4046,-10,10,0.0
4047,-10,10,0.0
4048,-10,30,10.0
4049,-10,0,-5.0
4050,-10,0,-5.0
4051,-20,0,-10.0
4052,-20,30,5.0
4053,-20,20,0.0
4054,-20,20,0.0
4055,-20,10,-5.0
4057,-20,10,-5.0
4058,-10,20,5.0
4059,-10,0,-5.0
4061,-30,30,0.0
4064,-10,20,5.0
4065,-10,10,0.0
4066,-30,10,-10.0
4067,-30,20,-5.0
4068,-30,0,-15.0
4069,-20,-10,-15.0
4070,-20,20,0.0
4071,-10,30,10.0
4072,-10,40,15.0
4073,-10,10,0.0
4074,-10,0,-5.0
4075,-20,0,-10.0
4076,-20,0,-10.0
4077,-20,0,-10.0
4078,-20,0,-10.0
4079,-20,0,-10.0
4081,-20,0,-10.0
4083,-10,-10,-10.0
4085,-20,10,-5.0
4087,-20,0,-10.0
4088,-10,10,0.0
4089,-10,10,0.0
4090,-10,0,-5.0
4091,-10,20,5.0
4092,-10,0,-5.0
4095,-20,30,5.0
4096,-30,10,-10.0
4097,-10,10,0.0
4098,-10,10,0.0
4099,-10,10,0.0
4100,-10,10,0.0
4101,0,40,20.0
4102,10,30,20.0
4103,10,30,20.0
4104,-40,0,-20.0
4105,-10,10,0.0
4106,-40,10,-15.0
4107,-30,10,-10.0
4108,-20,30,5.0
4109,-40,20,-10.0
4110,-20,20,0.0
4111,-10,20,5.0
4112,-20,0,-10.0
4114,-30,0,-15.0
4116,-10,10,0.0
4119,-20,-10,-15.0
4120,10,40,25.0
4122,50,60,55.0
4125,-10,0,-5.0
4126,-10,0,-5.0
4127,-10,0,-5.0
4128,-10,0,-5.0
4129,-10,10,0.0
4130,-40,10,-15.0
4131,-10,10,0.0
4132,-10,10,0.0
4139,-40,0,-20.0
4140,-20,0,-10.0
4141,-40,0,-20.0
4142,-10,0,-5.0
4143,-10,0,-5.0
4144,-10,0,-5.0
4145,-30,0,-15.0
4146,-20,0,-10.0
4149,-20,0,-10.0
4150,-10,10,0.0
4151,-10,0,-5.0
4152,-10,20,5.0
4153,-10,0,-5.0
4154,-10,10,0.0
4155,-10,20,5.0
4156,-10,10,0.0
4157,-10,10,0.0
4158,-10,10,0.0
4159,-10,10,0.0
4160,-10,10,0.0
4161,-10,10,0.0
4162,0,10,5.0
4163,0,20,10.0
4164,-10,20,5.0
4165,-10,20,5.0
4166,-10,20,5.0
4167,-30,20,-5.0
4168,-10,20,5.0
4171,-20,10,-5.0
4172,-40,0,-20.0
4173,-10,0,-5.0
4174,-30,0,-15.0
4175,0,70,35.0
4178,-10,10,0.0
4180,-10,10,0.0
4181,-10,0,-5.0
4182,-40,10,-15.0
4183,-40,20,-10.0
4184,-40,20,-10.0
4186,-20,20,0.0
4187,-20,20,0.0
4188,-20,0,-10.0
4189,-20,10,-5.0
4190,-20,20,0.0
4191,-20,20,0.0
4192,-20,20,0.0
4194,-20,30,5.0
4195,-20,30,5.0
4196,-30,0,-15.0
4197,-40,20,-10.0
4200,-10,10,0.0
4201,-10,10,0.0
4202,-10,10,0.0
4204,-30,0,-15.0
4205,-20,30,5.0
4206,-10,10,0.0
4207,-40,10,-15.0
4208,-20,0,-10.0
4209,20,40,30.0
4210,0,30,15.0
4211,-10,10,0.0
4213,-20,10,-5.0
4214,-40,10,-15.0
4215,-40,10,-15.0
4216,-40,10,-15.0
4217,-40,10,-15.0
4218,-40,10,-15.0
4219,-10,10,0.0
4220,-40,10,-15.0
4221,-10,0,-5.0
4222,-30,10,-10.0
4223,-20,30,5.0
4224,-20,0,-10.0
4225,-20,10,-5.0
4226,-20,0,-10.0
4227,-20,0,-10.0
4228,10,50,30.0
4229,10,40,25.0
4230,50,70,60.0
4231,60,80,70.0
4232,-10,20,5.0
4233,-10,10,0.0
4234,-30,0,-15.0
4235,-10,0,-5.0
4238,10,70,40.0
4239,-10,30,10.0
4240,0,20,10.0
4241,-10,20,6.666666666666667
4242,20,40,30.0
4243,10,50,30.0
4244,-20,10,-5.0
4245,-20,10,-5.0
4246,-20,20,0.0
4247,-40,0,-20.0
4248,-40,10,-15.0
4249,-20,0,-10.0
4250,-20,0,-10.0
4252,-20,40,10.0
4253,-20,30,5.0
4254,-20,0,-10.0
4256,-20,0,-10.0
4257,-40,0,-20.0
4261,-30,10,-10.0
4262,0,50,25.0
4263,-20,10,-5.0
4264,-10,10,0.0
4265,10,50,30.0
4266,50,70,60.0
4267,50,80,65.0
4268,-20,0,-10.0
4269,-10,10,0.0
4270,-10,10,0.0
4271,0,10,5.0
4272,-40,0,-20.0
4273,-10,0,-5.0
4274,-10,-10,-10.0
4275,-20,0,-10.0
4276,-10,0,-5.0
4277,-30,40,5.0
4278,-30,0,-15.0
4279,-10,0,-5.0
4280,10,40,25.0
4281,10,30,20.0
4282,-40,10,-15.0
4283,-20,0,-10.0
4284,-40,0,-20.0
4285,-40,0,-20.0
4286,-10,10,0.0
4288,-10,10,0.0
4289,-10,20,5.0
4290,-10,20,5.0
4291,-10,20,5.0
4292,-10,20,5.0
4293,-40,0,-20.0
4294,-40,10,-15.0
4295,-40,0,-20.0
4296,-40,0,-20.0
4297,-40,10,-15.0
4298,-40,0,-20.0
4299,-40,0,-20.0
4300,-40,0,-20.0
4301,-10,20,5.0
4305,-50,20,-15.0
4306,-50,50,0.0
4307,-10,0,-5.0
4308,-10,10,0.0
4309,10,60,35.0
4310,10,50,30.0
4311,10,80,45.0
4313,-10,0,-5.0
4314,-10,0,-5.0
4315,-10,20,5.0
4316,-20,10,-5.0
4317,-30,0,-15.0
4318,-10,20,5.0
4319,-10,10,0.0
4320,-20,0,-10.0
4322,-30,10,-10.0
4323,-20,-10,-15.0
4324,-20,0,-10.0
4325,-30,0,-15.0
4326,-30,0,-15.0
4327,-30,10,-10.0
4328,-10,0,-5.0
4329,0,20,10.0
4330,0,10,5.0
4331,0,30,15.0
4333,-20,0,-10.0
4334,-20,0,-10.0
4336,-20,0,-10.0
4337,-10,0,-5.0
4338,-20,0,-10.0
4339,-10,20,5.0
4340,-30,10,-10.0
4341,-20,0,-10.0
4342,-20,0,-10.0
4343,-70,0,-35.0
4344,-20,10,-6.666666666666667
4345,-10,20,5.0
4346,-20,0,-10.0
4347,-10,0,-5.0
4348,-20,0,-10.0
4349,-20,0,-10.0
4351,0,20,10.0
4352,-10,20,5.0
4353,0,10,5.0
4354,0,10,5.0
4355,-10,10,0.0
4356,-10,10,0.0
4357,-10,10,0.0
4359,-20,20,0.0
4360,10,50,30.0
4361,-30,0,-15.0
4365,-10,0,-5.0
4366,-40,0,-20.0
4367,10,30,20.0
4368,-10,0,-5.0
4369,-20,0,-10.0
4370,-20,0,-10.0
4371,-20,0,-10.0
4372,-10,0,-5.0
4373,-20,10,-5.0
4374,-10,0,-5.0
4375,-20,0,-10.0
4376,-20,0,-10.0
4377,-20,0,-10.0
4381,-10,0,-5.0
4382,-20,0,-10.0
4383,-10,0,-5.0
4384,-20,0,-10.0
4385,-20,0,-10.0
4386,-20,0,-10.0
4387,540,650,595.0
4388,560,590,575.0
4389,510,530,520.0
4390,0,30,15.0
4391,-20,30,5.0
4392,-20,10,-5.0
4393,-30,30,0.0
4394,60,90,75.0
4395,90,130,110.0
4396,90,120,105.0
4397,90,100,95.0
4398,90,100,95.0
4399,90,120,105.0
4400,90,120,105.0
4401,90,110,100.0
4402,90,120,105.0
4403,90,110,100.0
4404,90,110,100.0
4405,60,100,80.0
4406,90,130,110.0
4407,90,130,110.0
4408,90,140,115.0
4409,90,130,110.0
4410,90,140,115.0
4411,90,130,110.0
4412,-10,10,0.0
4413,40,80,60.0
4414,-20,0,-10.0
4415,20,40,30.0
4416,-20,40,10.0
4420,-10,30,10.0
4421,0,30,15.0
4422,-10,10,0.0
4423,-10,30,10.0
4424,-20,40,10.0
4425,-10,20,5.0
4426,-20,20,0.0
4427,-20,20,0.0
4432,-30,10,-10.0
4433,-10,10,0.0
4434,-10,10,0.0
4436,-10,10,0.0
4437,-10,20,5.0
4438,-10,20,5.0
4439,-30,30,0.0
4440,-10,0,-5.0
4441,-30,10,-10.0
4442,-30,0,-15.0
4443,-30,0,-15.0
4444,-10,30,10.0
4445,-30,30,0.0
4446,0,30,15.0
4447,-30,0,-15.0
4448,-30,0,-15.0
4449,-10,10,0.0
4452,-20,20,0.0
4453,-20,10,-5.0
4455,-10,30,10.0
4456,-10,30,10.0
4458,-10,20,5.0
4459,-30,0,-15.0
4460,-10,0,-5.0
4461,-10,10,0.0
4462,-20,-10,-15.0
4463,-20,0,-10.0
4464,-20,0,-10.0
4465,-20,0,-10.0
4467,-20,0,-10.0
4468,-20,-10,-15.0
4469,-20,0,-10.0
4470,-20,0,-10.0
4471,-20,0,-10.0
4472,-20,0,-10.0
4473,-20,0,-10.0
4475,-20,10,-5.0
4476,-20,0,-10.0
4477,-20,10,-5.0
4478,-20,0,-10.0
4480,-50,30,-10.0
4481,-50,20,-9.0
4483,10,60,35.0
4484,-10,0,-5.0
4485,-10,0,-5.0
4486,-10,10,0.0
4487,-10,0,-5.0
4488,-10,10,0.0
4490,-20,10,-5.0
4491,-30,0,-15.0
4492,-30,0,-15.0
4493,-20,0,-10.0
4494,-30,0,-15.0
4495,-30,0,-15.0
4496,-20,0,-10.0
4497,-20,-10,-15.0
4498,-30,0,-15.0
4499,-10,20,5.0
4500,40,80,60.0
4508,50,60,55.0
4512,10,50,30.0
4514,10,50,30.0
4518,10,40,25.0
4519,10,60,35.0
4520,50,60,55.0
4521,50,60,55.0
4522,20,50,35.0
4523,10,50,30.0
4525,50,60,55.0
4526,50,70,60.0
4528,10,30,20.0
4529,10,50,30.0
4530,20,50,35.0
4532,50,60,55.0
4533,50,60,55.0
4535,10,50,30.0
4536,10,50,30.0
4537,10,50,30.0
4538,50,70,60.0
4539,10,50,30.0
4540,10,50,30.0
4541,10,50,30.0
4542,10,60,35.0
4543,10,60,35.0
4544,10,50,30.0
4545,10,40,25.0
4546,10,40,25.0
4547,10,30,20.0
4548,10,30,20.0
4549,10,50,30.0
4550,10,50,30.0
4552,10,40,25.0
4553,10,50,30.0
4554,10,50,30.0
4555,50,60,55.0
4556,10,50,30.0
4557,10,40,25.0
4559,50,60,55.0
4561,10,50,30.0
4563,60,80,70.0
4564,20,50,35.0
4565,20,60,40.0
4567,10,40,25.0
4568,10,30,20.0
4569,10,40,25.0
4570,10,50,30.0
4571,10,50,30.0
4572,10,30,20.0
4575,10,60,35.0
4576,50,60,55.0
4577,50,80,65.0
4578,20,50,35.0
4580,50,80,65.0
4581,50,80,65.0
4582,20,30,25.0
4583,60,70,65.0
4584,50,70,60.0
4585,30,70,50.0
4586,20,30,25.0
4587,10,50,30.0
4588,20,40,30.0
4589,10,30,20.0
4590,10,30,20.0
4591,10,70,40.0
4592,10,70,40.0
4593,50,70,60.0
4594,50,80,65.0
4596,10,70,40.0
4598,10,30,20.0
4600,50,70,60.0
4602,50,60,55.0
4603,10,40,25.0
4604,50,60,55.0
4605,20,50,35.0
4606,10,60,35.0
4609,20,90,55.0
4610,40,100,70.0
4611,40,90,65.0
4612,10,90,50.0
4613,40,90,65.0
4614,40,90,65.0
4615,50,80,65.0
4616,50,80,65.0
4617,50,80,65.0
4618,50,70,60.0
4619,50,80,65.0
4620,50,80,65.0
4621,50,80,65.0
4622,20,60,40.0
4623,60,80,70.0
4624,50,80,65.0
4625,50,60,55.0
4626,10,60,35.0
4628,20,40,30.0
4629,20,30,25.0
4630,20,40,30.0
4631,20,30,25.0
4632,20,30,25.0
4633,10,30,20.0
4634,10,30,20.0
4635,10,40,25.0
4636,10,40,25.0
4638,10,30,20.0
4639,10,30,20.0
4640,10,40,25.0
4641,10,40,25.0
4644,20,100,60.0
4647,50,60,55.0
4648,50,70,60.0
4649,30,70,50.0
4650,50,70,60.0
4651,50,70,60.0
4653,30,60,45.0
4654,50,80,65.0
4655,30,80,55.0
4656,30,50,40.0
4657,50,70,60.0
4658,30,80,55.0
4659,50,70,60.0
4667,10,30,20.0
4668,10,30,20.0
4669,10,40,25.0
4670,10,40,25.0
4671,10,50,30.0
4672,20,50,35.0
4673,10,30,20.0
4675,30,60,45.0
4681,10,50,30.0
4682,10,50,30.0
4683,10,50,30.0
4684,10,60,35.0
4686,20,110,65.0
4689,10,60,35.0
4690,10,60,35.0
4691,10,60,35.0
4692,10,30,20.0
4694,10,40,25.0
4695,10,40,25.0
4696,50,60,55.0
4698,10,50,30.0
4699,30,80,55.0
4700,20,70,45.0
4703,10,70,40.0
4704,10,50,30.0
4705,50,70,60.0
4706,60,80,70.0
4707,50,80,65.0
4708,50,80,65.0
4709,20,50,35.0
4710,50,80,65.0
4712,30,60,45.0
4713,50,70,60.0
4714,40,80,60.0
4756,-20,0,-10.0
4757,-20,0,-10.0
4758,20,50,35.0
4759,-20,0,-10.0
4760,-10,10,0.0
4761,-30,0,-15.0
4762,-10,0,-5.0
4763,-30,0,-15.0
4764,-30,0,-15.0
4766,20,40,30.0
4767,20,40,30.0
4768,50,70,60.0
4769,50,70,60.0
4770,50,60,55.0
4771,20,60,40.0
4772,20,50,35.0
4773,20,50,35.0
4774,10,40,25.0
4775,10,30,20.0
4776,10,40,25.0
4777,-10,50,20.0
4778,0,30,15.0
4779,-10,10,0.0
4780,-10,10,0.0
4781,-10,10,0.0
4782,-10,0,-5.0
4783,-20,20,0.0
4784,-20,20,0.0
4785,-20,0,-10.0
4786,-20,10,-5.0
4787,-20,0,-10.0
4788,-20,10,-5.0
4789,-20,10,-5.0
4790,-20,10,-5.0
4791,-20,0,-10.0
4792,-20,0,-10.0
4793,-20,10,-5.0
4794,-20,20,0.0
4795,-20,0,-10.0
4796,-20,0,-10.0
4797,-20,0,-10.0
4798,-20,10,-5.0
4812,-10,10,0.0
4813,-20,0,-10.0
4814,-10,0,-5.0
4815,-30,0,-15.0
4816,-20,0,-10.0
4817,-10,10,0.0
4818,-20,30,5.0
4820,-30,10,-10.0
4836,-10,30,10.0
4837,0,0,0
4838,-10,0,-5.0
4839,-10,0,-5.0
4841,-10,0,-5.0
4842,-10,10,0.0
4843,-20,20,0.0
4845,-20,20,0.0
4846,-20,10,-5.0
4847,-20,10,-5.0
4848,-20,10,-5.0
4849,-20,20,0.0
4850,-20,20,0.0
4851,-20,20,0.0
4852,-20,20,0.0
4853,-20,20,0.0
4854,-20,20,0.0
4855,-20,10,-5.0
4856,0,0,0
4857,-20,20,0.0
4865,-20,30,5.0
4867,0,0,0
4868,0,0,0
4869,0,0,0
4870,-20,30,5.0
4871,0,0,0
4872,-20,10,-5.0
4875,-10,20,5.0
4877,-10,20,5.0
4878,-10,0,-5.0
4879,-10,0,-5.0
4880,-10,0,-5.0
4885,-20,20,0.0
4892,-10,0,-5.0
4893,-20,20,0.0
4894,-10,0,-5.0
4895,-20,0,-10.0
4897,-10,10,0.0
4898,-10,10,0.0
4899,-10,10,0.0
4900,20,40,30.0
4901,-20,20,0.0
4902,-20,0,-10.0
4903,-10,0,-5.0
4904,-10,20,5.0
4906,0,10,5.0
4907,-10,10,0.0
4908,0,20,10.0
4909,-10,10,0.0
4913,-20,0,-10.0
4914,-20,0,-10.0
4915,-20,0,-10.0
4916,-20,0,-10.0
4917,-20,10,-5.0
4918,-10,30,10.0
4919,50,80,65.0
4920,50,90,70.0
4921,50,70,60.0
4922,10,50,30.0
4923,-10,10,0.0
4924,-20,0,-10.0
4925,-10,20,5.0
4926,-10,10,0.0
4927,10,40,25.0
4928,0,30,15.0
4930,10,40,25.0
4931,10,30,20.0
4932,-40,0,-20.0
4933,-30,0,-15.0
4934,-10,20,5.0
4935,-10,10,0.0
4936,-10,0,-5.0
4938,-10,20,5.0
4939,-20,20,0.0
4940,0,100,50.0
4941,0,20,10.0
4942,-40,20,-10.0
4943,-20,10,-5.0
4944,-10,40,17.272727272727273
4946,-10,0,-5.0
4947,-10,0,-5.0
4948,-40,0,-20.0
4949,-40,0,-20.0
4950,-10,0,-5.0
4951,-10,0,-5.0
4952,-10,20,5.0
4953,-10,20,5.0
4958,0,30,15.0
4959,50,60,55.0
4960,30,70,50.0
4961,30,80,55.0
4962,30,80,55.0
4963,-20,0,-10.0
4965,-20,20,0.0
4966,-10,0,-5.0
4967,-20,0,-10.0
4968,-20,0,-10.0
4969,-20,0,-10.0
4970,-20,0,-10.0
4971,-10,0,-5.0
4972,-20,20,0.0
4973,-20,0,-10.0
4976,-30,0,-15.0
4978,-30,20,-5.0
4979,-10,10,0.0
4980,-10,10,0.0
4982,-10,30,10.0
4986,-20,0,-10.0
4987,-20,0,-10.0
4988,-10,10,0.0
4989,-20,30,5.0
4990,-20,20,0.0
4991,-40,20,-10.0
4992,-40,0,-20.0
4994,-20,10,-5.0
4995,-40,20,-10.0
4996,-40,30,-5.0
4997,10,30,20.0
4998,-20,0,-10.0
5000,-20,10,-5.0
5001,-30,0,-15.0
5002,0,30,15.0
5003,-30,30,0.0
5004,-20,20,0.0
5005,-20,30,5.0
5006,-10,-10,-10.0
5007,-10,0,-5.0
5008,-20,0,-10.0
5009,-20,10,-5.0
5010,0,40,20.0
5011,-20,0,-10.0
5012,10,50,30.0
5013,-10,10,0.0
5014,-30,-10,-20.0
5015,-70,0,-35.0
5016,-10,-10,-10.0
5017,-10,20,5.0
5018,-20,10,-5.0
5019,-10,0,-5.0
5020,-10,0,-5.0
5021,0,20,10.0
5026,-10,0,-5.0
5027,-20,0,-10.0
5028,-20,10,-5.0
5029,-20,10,-5.0
5030,-10,20,5.0
5031,0,20,10.0
5032,-20,20,0.0
5033,-20,30,5.0
5034,-20,0,-10.0
5035,-50,30,-10.0
5036,-40,0,-20.0
5037,-10,10,0.0
5038,-10,10,0.0
5039,-10,10,0.0
5040,-40,0,-20.0
5041,-20,0,-10.0
5042,-10,10,0.0
5043,20,60,40.0
5044,-20,0,-10.0
5045,-20,0,-10.0
5046,-10,0,-5.0
5056,20,40,30.0
5057,-20,10,-5.0
5058,-20,0,-10.0
5059,-10,0,-5.0
5060,-10,0,-5.0
5061,-10,0,-5.0
5063,-10,0,-5.0
5064,-10,0,-5.0
5065,-10,0,-5.0
5066,-10,0,-5.0
5067,-10,10,0.0
5068,-10,30,10.0
5069,-10,30,10.0
5070,-10,20,5.0
5072,-20,0,-10.0
5073,-10,0,-5.0
5074,-10,20,6.666666666666667
5075,-20,0,-10.0
5076,-20,0,-10.0
5077,-10,10,0.0
5078,-10,0,-5.0
5079,-10,20,5.0
5080,50,80,65.0
5081,-20,0,-10.0
5082,-10,30,10.0
5083,10,50,30.0
5084,0,20,10.0
5085,-30,0,-15.0
5087,-10,20,5.0
5088,-20,0,-10.0
5089,-40,0,-20.0
5090,-20,0,-10.0
5091,-20,0,-10.0
5092,-20,0,-10.0
5093,-10,0,-5.0
5094,-10,0,-5.0
5095,-10,0,-5.0
5097,-20,10,-5.0
5098,-20,20,0.0
5099,-20,-10,-15.0
5101,-20,-10,-15.0
5102,-20,-10,-15.0
5103,-20,0,-10.0
5104,-10,0,-5.0
5105,-30,0,-15.0
5106,-20,0,-10.0
5107,-20,0,-10.0
5108,30,50,40.0
5109,-10,0,-5.0
5110,-10,40,15.0
5111,-20,-10,-15.0
5112,-10,30,10.0
5113,0,20,10.0
5114,-10,20,5.0
5115,-20,0,-10.0
5116,-10,0,-5.0
5119,-20,10,-5.0
5128,-20,0,-10.0
5129,0,20,10.0
5130,-10,0,-5.0
5132,0,40,20.0
5133,-10,0,-5.0
5134,-20,0,-10.0
5135,-10,0,-5.0
5141,0,20,10.0
5142,-10,0,-5.0
5143,0,20,10.0
5144,-10,0,-5.0
5146,-10,0,-5.0
5147,-10,0,-5.0
5148,-20,0,-10.0
5149,-20,0,-10.0
5150,-20,0,-10.0
5151,-10,10,0.0
5152,-10,10,0.0
5153,-10,20,5.0
5154,-10,10,0.0
5156,-10,0,-5.0
5157,-10,0,-5.0
5158,-20,0,-10.0
5159,-20,0,-10.0
5160,-20,0,-10.0
5161,-20,0,-10.0
5162,-20,0,-10.0
5163,-20,10,-5.0
5164,-30,10,-10.0
5166,-10,0,-5.0
