begin,end
00010125,00010145
00010379,00010640
00000977,00010287
00000770,00010813
00010118,00010623
00000653,00010566
00000729,00000843
00010272,00010904
00010423,00010447
00000467,00010743
00010801,00011002
00000721,00010190
00010165,00010178
00010549,00010897
00000730,00010562
00010216,00010230
00000480,00010330
00010358,00010474
00010072,00010135
00010396,00010502
00010046,00011026
00000605,00010964
00000469,00010726
00010552,00010564
00010017,00010649
00010490,00010665
00010304,00010837
00010107,00010940
00000309,00010972
00000535,00010454
00000181,00010601
00000380,00010953
00000519,00010462
00000593,00010474
00000856,00010070
00000914,00010001
00010110,00010447
00010011,00010075
00010123,00011010
00000856,00010807
00000749,00010739
00010173,00010320
00000547,00010901
00010651,00011017
00000378,00010567
00000459,00010919
00000283,00010798
00010124,00010824
00010135,00010690
00010658,00010661
00010011,00010777
00010350,00010551
00010064,00010423
00010097,00010940
00010553,00010583
00010297,00010383
00000726,00010366
00010026,00010123
00000459,00010610
00010088,00010645
00010784,00010853
00000997,00010447
00010787,00010961
00000467,00010999
00000729,00010390
00010511,00010656
00010068,00010406
00010022,00010597
00010401,00010475
00000384,00010919
00010101,00010277
00000151,00000763
00010614,00010836
00010169,00010943
00000198,00010652
00010099,00010953
00000593,00010456
00000491,00010276
00010450,00010762
00010453,00010533
00000482,00010201
00000156,00010687
00000437,00010045
00010150,00010429
00010223,00010355
00010053,00010583
00010315,00011031
00010181,00010216
00000858,00010891
00010052,00010077
00010450,00010747
00000760,00010381
00010281,00010664
00010152,00010305
00010143,00010614
00000407,00010899
00010564,00010919
00000744,00010395
00010205,00010829
00010141,00010830
00000153,00010908
00010693,00010880
00010619,00010859
00010195,00010468
00010718,00010934
00010734,00010735
00000721,00010562
00000384,00010044
00000705,00010521
00010191,00010381
00010159,00010880
00010443,00010757
00010217,00011000
00010899,00010947
00010571,00010853
00010148,00010609
00010490,00010966
00010383,00010886
00010181,00010909
00000194,00010381
00010098,00010107
00000491,00010311
00010057,00010115
00000386,00010847
00010070,00010625
00000146,00010078
00010665,00010684
00010719,00011016
00010138,00010214
00010610,00011032
00010060,00010155
00010297,00010717
00010126,00010297
00010112,00010628
00010614,00010646
00000872,00010766
00000644,00010510
00000995,00010403
00000930,00010480
00000607,00000842
00000652,00010902
00010909,00011013
00000233,00010858
00010278,00010466
00010039,00010233
00000485,00010153
00010321,00010327
00010130,00010571
00010540,00010873
00000730,00011017
00010157,00010438
00010042,00010281
00010082,00010624
00010382,00010396
00000998,00010204
00010116,00010769
00000856,00010755
00000151,00010387
00010013,00010777
00000668,00010684
00010615,00010968
00000726,00010967
00000721,00010025
00000457,00010428
00000726,00010431
00010122,00010628
00010689,00010989
00010765,00010808
00010010,00010201
00000153,00010442
00000492,00010131
00000497,00010890
00010672,00010830
00010466,00010995
00000886,00010402
00010384,00010397
00000319,00010336
00010210,00010614
00000893,00000931
00010153,00010948
00010180,00010239
00010003,00010503
00010505,00010745
00010584,00010693
00010139,00010429
00000731,00010739
00000147,00010380
00010172,00010914
00010584,00010727
00010055,00011004
00010562,00010650
00000301,00010816
00000706,00010161
00010806,00010984
00010240,00010642
00010377,00010731
00010304,00010926
00010178,00010964
00000576,00010843
00010020,00010837
00010038,00010281
00010619,00010622
00010175,00010649
00000196,00010046
00010021,00010536
00010204,00010873
00000606,00000662
00010319,00010671
00000216,00000739
00010004,00010152
00000962,00010782
00010837,00010995
00010400,00010420
00010141,00010768
00010610,00010981
00000637,00010077
00010615,00010700
00010566,00010697
00000134,00011024
00000450,00010809
00000482,00000618
00010351,00010906
00010359,00010696
00010054,00010181
00010179,00010965
00000127,00010161
00000856,00010382
00000613,00010029
00000377,00010451
00010061,00010148
00010583,00010727
00000592,00010366
00000470,00010748
00010212,00010302
00010702,00010848
00010070,00010302
00010095,00010421
00010201,00010984
00010329,00010502
00010403,00010911
00010265,00010347
00010074,00010223
00010566,00010845
00010193,00010815
00010735,00011034
00010539,00010835
00010772,00010989
00010850,00010956
00010891,00010895
00010843,00010885
00000888,00010328
00010658,00010930
00010185,00010340
00010773,00010869
00000380,00010708
00010383,00010947
00000776,00010691
00010216,00010728
00010102,00010112
00000905,00010428
00000565,00010217
00010326,00010583
00000906,00010301
00000713,00010305
00010252,00010693
00000636,00000713
00010107,00010496
00010816,00010939
00010127,00010620
00000909,00010915
00010043,00010052
00010135,00010630
00000765,00010052
00010357,00010622
00010217,00010609
00010800,00010983
00000497,00010613
00010619,00010981
00010351,00010879
00010029,00010604
00010273,00010302
00010050,00010739
00010086,00010936
00010147,00010903
00000437,00010906
00000784,00010387
00010322,00010654
00000461,00011013
00000915,00010483
00010072,00010123
00010503,00010505
00000649,00010012
00010151,00010700
00010231,00010530
00010827,00010892
00010052,00010215
00010167,00010838
00010101,00010519
00000702,00010272
00010126,00010550
00010039,00010171
00010048,00010613
00000212,00010842
00010353,00010517
00000485,00010025
00000759,00010271
00010465,00010576
00010093,00010804
00010231,00010895
00000567,00010269
00010808,00011013
00000872,00010297
00010536,00010835
00010837,00010874
00010485,00010764
00010680,00010902
00010687,00010741
00010413,00010613
00000309,00010785
00000372,00000548
00010524,00010740
00010145,00010406
00010680,00010862
00010036,00010316
00000894,00010294
00010154,00010329
00010421,00010825
00010198,00010622
00000722,00010973
00000459,00010350
00010080,00010422
00010236,00010799
00010094,00010484
00010515,00010630
00010527,00010900
00010838,00010970
00010244,00010530
00010810,00011021
00010467,00010919
00010061,00010301
00010055,00010301
00000591,00010366
00000595,00000859
00010067,00010976
00010132,00010812
00010106,00010278
00010130,00010275
00010606,00010680
00010209,00010837
00000132,00010841
00000309,00010835
00000706,00010070
00010145,00011007
00010274,00010514
00010236,00010935
00010064,00010950
00010236,00010976
00000932,00010366
00000541,00010665
00000283,00010304
00010098,00010462
00010624,00011005
00010472,00010720
00010049,00010081
00010174,00010316
00000458,00000538
00000722,00010913
00010286,00010951
00010054,00010555
00010476,00010993
00010373,00010469
00010657,00010824
00000453,00010517
00010540,00010948
00010646,00010996
00010438,00010622
00010126,00010527
00000487,00010381
00010741,00010790
00000194,00010540
00010140,00010377
00010666,00010756
00010825,00010897
00010542,00010555
00010353,00011033
00010201,00010240
00010360,00010373
00010297,00010808
00000381,00010933
00010036,00010826
00000461,00010026
00000631,00010357
00010338,00010628
00000381,00000635
00010073,00010468
00000998,00010540
00000453,00010582
00000649,00010874
00010828,00010898
00000410,00010724
00010127,00010884
00010634,00010778
00010231,00010787
00010157,00010878
00000450,00010120
00000906,00010276
00010235,00010467
00000161,00010064
00010104,00010299
00010061,00010191
00010206,00010878
00000996,00010461
00010036,00010755
00010640,00010901
00010203,00010624
00010278,00010321
00010319,00010667
00010156,00010898
00010756,00010883
00010234,00010737
00000407,00010732
00010021,00010553
00010730,00010980
00000704,00010058
00010049,00010089
00000273,00000928
00000721,00010853
00000378,00000645
00000669,00010795
00010049,00010154
00010434,00010757
00000132,00000776
00010049,00010784
00010047,00010706
00010152,00010690
00010615,00010927
00010397,00010973
00000237,00000972
00010204,00010691
00010305,00010613
00010025,00010234
00000436,00010339
00000283,00010209
00010376,00010514
00000387,00010214
00000435,00000764
00000906,00010924
00000974,00010302
00000134,00010005
00010694,00010913
00010350,00010409
00010193,00010860
00010569,00010689
00000351,00010742
00010166,00010613
00010519,00010680
00010087,00010148
00010041,00010558
00010001,00010077
00010413,00010716
00000286,00000997
00010026,00010066
00010059,00010979
00000213,00010800
00010690,00010790
00010058,00010584
00010093,00010555
00000407,00010735
00010193,00010701
00010515,00010800
00010443,00010768
00000636,00010644
00010069,00010302
00000535,00010435
00010147,00010216
00010829,00010993
00010138,00010787
00010179,00010737
00010396,00010493
00010057,00010768
00010712,00010754
00010181,00010497
00000667,00010356
00010163,00010195
00010049,00010981
00000869,00010533
00000764,00010244
00000712,00010739
00010047,00010339
00010457,00011005
00010201,00010807
00000180,00010548
00010102,00010108
00000181,00000372
00000995,00010887
00000535,00010328
00010047,00010329
00000547,00010663
00010421,00010968
00000629,00010165
00000592,00010459
00010108,00011007
00000131,00010362
00010143,00010777
00010068,00010847
00000842,00010926
00000856,00010553
00010466,00010503
00010109,00010496
00010330,00010609
00000237,00010139
00010942,00011032
00010330,00010740
00010645,00011035
00010333,00010856
00010072,00010821
00000151,00010132
00010380,00011034
00010432,00010433
00000541,00010392
00010503,00010787
00010743,00011030
00010101,00010110
00000906,00010272
00010628,00010904
00010098,00010269
00010021,00011021
00010511,00010741
00000189,00010820
00000153,00010014
00000726,00010469
00000575,00011013
00000519,00010700
00010087,00010327
00000375,00010937
00010080,00010444
00000856,00010089
00010057,00010870
00010806,00010937
00000157,00010453
00010192,00010704
00000387,00000914
00010542,00010928
00000707,00010671
00010585,00010642
00010416,00010691
00000537,00010926
00000467,00000535
00010447,00010646
00000151,00010351
00000318,00010597
00010118,00010157
00010597,00011004
00010605,00010680
00000856,00010784
00000915,00010327
00010421,00010700
00010862,00010864
00010021,00010472
00010216,00010340
00010087,00010611
00010265,00010828
00010496,00010739
00010057,00010125
00010036,00010853
00010027,00010466
00010294,00010309
00000706,00010069
00010588,00010922
00000480,00010852
00010051,00010768
00010008,00010080
00000548,00000629
00010043,00010303
00010450,00010632
00010379,00010920
00010717,00010813
00010127,00010641
00010050,00010815
00000597,00000871
00000645,00010533
00010383,00010490
00010032,00010043
00010045,00010227
00000198,00010508
00010987,00010993
00010420,00010930
00000152,00010509
00010423,00011012
00010265,00010666
00000703,00010020
00000380,00010518
00010150,00010579
00010247,00010350
00010037,00010846
00010543,00010938
00000189,00010194
00000407,00010039
00010009,00010238
00010667,00010782
00010297,00010572
00010206,00010539
00010587,00011031
00010138,00010956
00010378,00010805
00000436,00010707
00010476,00010578
00010402,00010760
00000644,00010889
00000123,00010512
00010691,00010756
00010747,00010844
00010502,00010753
00010726,00010965
00010145,00010764
00010624,00010944
00010384,00010819
00000765,00010914
00010236,00010336
00000492,00010170
00010027,00010346
00010057,00010584
00010680,00010684
00010465,00010489
00000161,00010121
00010186,00010505
00010926,00011013
00000856,00010008
00010552,00010952
00010442,00010739
00000649,00010297
00000350,00010719
00010198,00010620
00000450,00011035
00010020,00010613
00010384,00010989
00010558,00010776
00010332,00010676
00010153,00010644
00000180,00010403
00010658,00010715
00000962,00010582
00000707,00010313
00010062,00010150
00000887,00010027
00000541,00010190
00010869,00011031
00010184,00010873
00000870,00010956
00000537,00000769
00000201,00010669
00010303,00010413
00010502,00010718
00010334,00010403
00010051,00010870
00010644,00010926
00000277,00010478
00010301,00010828
00010191,00010868
00010965,00010986
00010095,00010628
00000407,00010003
00010235,00010386
00010269,00010379
00000234,00010290
00000309,00010166
00010600,00010906
00010153,00010833
00010058,00010219
00000309,00010596
00010420,00010883
00000490,00010167
00010027,00010787
00000437,00010517
00010624,00010793
00000319,00000892
00010429,00010780
00010321,00010824
00010701,00010860
00010051,00010125
00010062,00010979
00010297,00010843
00010377,00010428
00010049,00010728
00010165,00010534
00000713,00010607
00010512,00010731
00010195,00010234
00010484,00010803
00000457,00010281
00010627,00010645
00010067,00010115
00010027,00010066
00010053,00010504
00010181,00010186
00010780,00010828
00000765,00010611
00000995,00010782
00000371,00010422
00010664,00011035
00000653,00010320
00000411,00010501
00010094,00010327
00010033,00010625
00010003,00010068
00010868,00010909
00010178,00010348
00010073,00010898
00000713,00010085
00000873,00010842
00000730,00010472
00000909,00010048
00010628,00010794
00010528,00010588
00010468,00010868
00000194,00010167
00010050,00010651
00010123,00010232
00010240,00011004
00010752,00010929
00010878,00010989
00010947,00011036
00010066,00010110
00010534,00011025
00010672,00010776
00010753,00010995
00010710,00010848
00010185,00010999
00010127,00010881
00010450,00010658
00010401,00010714
00010072,00010377
00010203,00010841
00010318,00010664
00000467,00010393
00010765,00010895
00000351,00010395
00000190,00000722
00010286,00010957
00010842,00010843
00010044,00010466
00000618,00010124
00010419,00010669
00000765,00010191
00000541,00000608
00010868,00010978
00010011,00010247
00010641,00010919
00000548,00010978
00000857,00010588
00010130,00010140
00000399,00010154
00010051,00010104
00000470,00010931
00010618,00010756
00010227,00010447
00010289,00010461
00000372,00010511
00000974,00010215
00010036,00010081
00010654,00010714
00000608,00010964
00010482,00010604
00010092,00010848
00010558,00010803
00010542,00011013
00010042,00011035
00010165,00010172
00010796,00010881
00010079,00010880
00010529,00010883
00010166,00010198
00010198,00010884
00000903,00010415
00010159,00010871
00010089,00010934
00010271,00010434
00010387,00010922
00010101,00010207
00010572,00010614
00010098,00010940
00010413,00010935
00000707,00010667
00000303,00010749
00010194,00010466
00000277,00010292
00010051,00010429
00010066,00010231
00010516,00010918
00010219,00010666
00000729,00010296
00010044,00010346
00010173,00010903
00010219,00010421
00010350,00011004
00010005,00010056
00010016,00010117
00010421,00010927
00010485,00010649
00000566,00011007
00000759,00010116
00010327,00010664
00010097,00010140
00010321,00010610
00000565,00010107
00000376,00000453
00010339,00010979
00010045,00010127
00010461,00010747
00000124,00010894
00010029,00010414
00010628,00010970
00010081,00010422
00000350,00010275
00000146,00010581
00000459,00010492
00010526,00010926
00000765,00010645
00010057,00010219
00010456,00010696
00010157,00010944
00010403,00010754
00010596,00010843
00010125,00010171
00000283,00010949
00010236,00010386
00000233,00010451
00010416,00011019
00010012,00010357
00010217,00010950
00000234,00000377
00010552,00010722
00010543,00010956
00010228,00011013
00010044,00010787
00010356,00010572
00010542,00010577
00000917,00010530
00000706,00010878
00000435,00010068
00000706,00010553
00010185,00010665
00010013,00010247
00010043,00010169
00000450,00010163
00010157,00010375
00010422,00010799
00000769,00010695
00000601,00000873
00000237,00010904
00010833,00011012
00010657,00010802
00010139,00011010
00010062,00010423
00010308,00011000
00010135,00010881
00010123,00010936
00000707,00010608
00010466,00010827
00000796,00010734
00010375,00010667
00010073,00010871
00000436,00000759
00010024,00010276
00000666,00010717
00010156,00010808
00010770,00010827
00000480,00010005
00010167,00010923
00000635,00010171
00010493,00010824
00010528,00010613
00010596,00011007
00010172,00010428
00010195,00010808
00000435,00010073
00000856,00010077
00010280,00011016
00000668,00010632
00000318,00010550
00010155,00010311
00010157,00010884
00010172,00010919
00010301,00010952
00000200,00010829
00000232,00010415
00000126,00010785
00000706,00010154
00010561,00010804
00000435,00010072
00010141,00010671
00010028,00011021
00010447,00010908
00010039,00010376
00010024,00010311
00010299,00010558
00010534,00011024
00010067,00010074
00010588,00010784
00000764,00010301
00000892,00010478
00000738,00010594
00010319,00010381
00000384,00010027
00000109,00010497
00010100,00010117
00000410,00010224
00010356,00010615
00010177,00010937
00000407,00010081
00010207,00010352
00000146,00010792
00010920,00010943
00010340,00010837
00010154,00010378
00010079,00010311
00010776,00010898
00010586,00010993
00010294,00010535
00010107,00010427
00000869,00010750
00010936,00010944
00000491,00010785
00010239,00010900
00000903,00010615
00010141,00010589
00010899,00010904
00010233,00011036
00011001,00011005
00010021,00010837
00010739,00010815
00010093,00010577
00000705,00010715
00010396,00010985
00010280,00010768
00010165,00010798
00010122,00010555
00010334,00010631
00010284,00010610
00010148,00010940
00010169,00010303
00010077,00010704
00010380,00010618
00010034,00010165
00010285,00011031
00010194,00010868
00010350,00010649
00010737,00010917
00010045,00010108
00010313,00010916
00000702,00000790
00000612,00010883
00010844,00010993
00010380,00010720
00010107,00010266
00010061,00010076
00010204,00010684
00000906,00010317
00010088,00010835
00010482,00010946
00010348,00010527
00010280,00010391
00010162,00010596
00010391,00010478
00000707,00010252
00010219,00010640
00010095,00010116
00010350,00010611
00000151,00010082
00010287,00011019
00010777,00010914
00010236,00010830
00010281,00010583
00010064,00010275
00000384,00010423
00010137,00010244
00010336,00010647
00000387,00000911
00000606,00000768
00010273,00010698
00000126,00010706
00000407,00010768
00010055,00011011
00010782,00010791
00010428,00010899
00000351,00010741
00010413,00010467
00010150,00010861
00000973,00010232
00010298,00010422
00010107,00011034
00010357,00010708
00010051,00010375
00000973,00010229
00010705,00010981
00000207,00010220
00010219,00010952
00010622,00010725
00010019,00010808
00000629,00010192
00000930,00010289
00000667,00010568
00010275,00010299
00010297,00010409
00010067,00010081
00000286,00010076
00010124,00010685
00010054,00010330
00010289,00010516
00010757,00010911
00010137,00010847
00010364,00010469
00010243,00010280
00010209,00010900
00000319,00000538
00000873,00011030
00010290,00010568
00010314,00010893
00010064,00010352
00010120,00010417
00010833,00010851
00000273,00000962
00000480,00010215
00000453,00011001
00010478,00010964
00000997,00010214
00010086,00010934
00000749,00010746
00010229,00010447
00010056,00010572
00000894,00010705
00010155,00010463
00010578,00010754
00000703,00010022
00000180,00010887
00000237,00010025
00000712,00010572
00010185,00010392
00010036,00010429
00000535,00010363
00010117,00011017
00000633,00010478
00000206,00010116
00010096,00010140
00010698,00010734
00010315,00010524
00010577,00010704
00000541,00010386
00010081,00010444
00000237,00010049
00000132,00010461
00000856,00010837
00010055,00010317
00010357,00010881
00010121,00010640
00010060,00010903
00010075,00010316
00010562,00010936
00010230,00010885
00010012,00010820
00010308,00010707
00000649,00010851
00010078,00010879
00010186,00010985
00010213,00010764
00010010,00010428
00010490,00010965
00000206,00010423
00010039,00010543
00010181,00010808
00010234,00010743
00010276,00010299
00000309,00010156
00010666,00010755
00000461,00000649
00000157,00010889
00010377,00010759
00010085,00010466
00010837,00010916
00010704,00010969
00010067,00010768
00010189,00010985
00010776,00010871
00010226,00010271
00000309,00010378
00010156,00010691
00000706,00010630
00010564,00010576
00000916,00010232
00010034,00010734
00010236,00010768
00010130,00010607
00000760,00010043
00010104,00010785
00000269,00010517
00010601,00010611
00000683,00010369
00000351,00010880
00010127,00010900
00000190,00000698
00010350,00010645
00000903,00010685
00010067,00010230
00010743,00010846
00010687,00010871
00010445,00010985
00000132,00000135
00010723,00010885
00000843,00010975
00000270,00000978
00010585,00011004
00010265,00010609
00010221,00010378
00010269,00010380
00000490,00010978
00000194,00010043
00010082,00010684
00000168,00010764
00000146,00010567
00010660,00010774
00010093,00010316
00010610,00010614
00010107,00010607
00010137,00010165
00010304,00010562
00010145,00010327
00010250,00010280
00000109,00010228
00000653,00010080
00010086,00010465
00010889,00010918
00010093,00010330
00010644,00010866
00010076,00010117
00010492,00010842
00010098,00010275
00000905,00010923
00000410,00010300
00010901,00010928
00000490,00010157
00010845,00010855
00010403,00010987
00010070,00010304
00000904,00010966
00010532,00010827
00010047,00011035
00000612,00010742
00010281,00010962
00010167,00011035
00000467,00010391
00000613,00010687
00000598,00010966
00010005,00010442
00010672,00011010
00010739,00010860
00010014,00010127
00010733,00010948
00000371,00010666
00010154,00010163
00010640,00010756
00010172,00010350
00000123,00010572
00010195,00010813
00000912,00010053
00010319,00010580
00000146,00010793
00010768,00010948
00010558,00010608
00000126,00010701
00010438,00010881
00010338,00010555
00010195,00010843
00000595,00000888
00010177,00010939
00000134,00010307
00000631,00010320
00010668,00010790
00010304,00010316
00010539,00011004
00000134,00010526
00000667,00010647
00000599,00010910
00010066,00010229
00010117,00010922
00000482,00010811
00010327,00010343
00010115,00010316
00010225,00010477
00010434,00010944
00010054,00010697
00010600,00010725
00000153,00010238
00010836,00011035
00000790,00010212
00010468,00010978
00000595,00000607
00010466,00010865
00010552,00011029
00000435,00010530
00010627,00011036
00010179,00010999
00000158,00010700
00000134,00010304
00000450,00010192
00010203,00010938
00010452,00010712
00010569,00010690
00010213,00011026
00000302,00011031
00010800,00010906
00000548,00010898
00000458,00010198
00000916,00010293
00010572,00010976
00010080,00010130
00010171,00010642
00010305,00010936
00010533,00010911
00000565,00010950
00000399,00010776
00010320,00010551
00010179,00010716
00000915,00010076
00010225,00010411
00010610,00010716
00010038,00010778
00010606,00010893
00010051,00010619
00010003,00010868
00010169,00010434
00010304,00010826
00010266,00010894
00010130,00010629
00010308,00010879
00010320,00010572
00010459,00010695
00000915,00011011
00010514,00010837
00000126,00010166
00010025,00010764
00010308,00010923
00000387,00010300
00010771,00010928
00010497,00011036
00000791,00010979
00000487,00000629
00000277,00010180
00000712,00010810
00000519,00010095
00010949,00011036
00000410,00000707
00010077,00010970
00010075,00010922
00010497,00010919
00010012,00010060
00010640,00010940
00010885,00010962
00010582,00010624
00010034,00010250
00000371,00010217
00010332,00011003
00010629,00010745
00010217,00010719
00010297,00010338
00000704,00010157
00010177,00011034
00000707,00010381
00010178,00010381
00010035,00010165
00000201,00010889
00010111,00010529
00010301,00010979
00000123,00010596
00010226,00010628
00000370,00000726
00000135,00010690
00010014,00010162
00000906,00010835
00000565,00010233
00010122,00010496
00000436,00010163
00010617,00010883
00000132,00010516
00010569,00010852
00010219,00010740
00010178,00010204
00000749,00000909
00010534,00010585
00000156,00010688
00010652,00010844
00010167,00010556
00010143,00010870
00010038,00010719
00010622,00010719
00000196,00010881
00010321,00010943
00010072,00010311
00010281,00010963
00010121,00010628
00010179,00010665
00000380,00010046
00010125,00010298
00000905,00000915
00010280,00010634
00010273,00010571
00000377,00010770
00000902,00010843
00000909,00010308
00010001,00010179
00010933,00011032
00010020,00010025
00010126,00010855
00010224,00010780
00000932,00010499
00000157,00010415
00000596,00000603
00010156,00010957
00010821,00010963
00010227,00010502
00010033,00010131
00010148,00010352
00000575,00000653
00010384,00010503
00000207,00000485
00010482,00010676
00010138,00010357
00010475,00010817
00010569,00010790
00000351,00010669
00000161,00010135
00000706,00010680
00000146,00000213
00000271,00010314
00000790,00010294
00010597,00010664
00010316,00010406
00010047,00010163
00010628,00010705
